2026-05-17 23:57:53 | INFO     | pytest | Starting browser: chrome
2026-05-17 23:57:54 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-17 23:58:03 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-17 23:58:05 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-17 23:58:07 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
2026-05-17 23:58:08 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '/html/body/div[1]/div/div/div[4]/div[2]/div/div[2]/div/div[2]/div/div[1]')
2026-05-17 23:58:08 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_min_list"]/li[5]')
2026-05-17 23:58:21 | ERROR    | pytest | Test failed. Screenshot saved: C:\Users\bkavi\OneDrive\Desktop\Wipro Project\screenshots\tests_test_property_search.py_TestPropertySearch_test_mumbai_search_and_budget_filter_with_requested_xpaths_20260517_235821.png
2026-05-17 23:58:21 | INFO     | pytest | Closing browser
