2026-05-18 13:55:36 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:55:39 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-18 13:55:43 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:55:44 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-18 13:55:45 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-18 13:55:51 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
2026-05-18 13:55:51 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/search/property/buy/mumbai?city=12&preference=S&res_com=R
2026-05-18 13:55:51 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '/html/body/div[1]/div/div/div[4]/div[2]/div/div[2]/div/div[2]/div/div[1]')
2026-05-18 13:55:52 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_min_list"]/li[5]')
2026-05-18 13:56:04 | INFO     | SearchResultsPage | Requested max-budget dropdown XPath was unavailable; using visible max-budget control.
2026-05-18 13:56:04 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', "//*[contains(@class, 'bdf__maxValue') and normalize-space()='No max']")
2026-05-18 13:56:05 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_max_list"]/li[11]')
2026-05-18 13:56:05 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', '/html/body/div[1]/div/div/div[4]/div[2]/div/div[4]/div/div/div[2]/div[2]')
2026-05-18 13:56:06 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', '//*[@id="__Owner__"]')
2026-05-18 13:56:11 | INFO     | SearchResultsPage | Bedroom filters are unavailable after property-type click; selecting Residential Apartment.
2026-05-18 13:56:11 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='property_type' and self::div]/following-sibling::div//*[@datalabel='PROPTYPE_CLUSTER' and @id='1']")
2026-05-18 13:56:22 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='bedroom_num' and self::div]/following-sibling::div//*[@datalabel='BEDROOM_CLUSTER' and @id='1']")
2026-05-18 13:56:32 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='bedroom_num' and self::div]/following-sibling::div//*[@datalabel='BEDROOM_CLUSTER' and @id='3']")
2026-05-18 13:56:42 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='furnish' and self::div]")
2026-05-18 13:56:43 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='furnish' and self::div]/following-sibling::div//*[self::div or self::label][normalize-space()][1]")
2026-05-18 13:56:53 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='amenities' and self::div]/following-sibling::div//*[@datalabel='AMENITIES_CLUSTER'][3]")
2026-05-18 13:57:03 | INFO     | SearchResultsPage | Clicked requested filter locator: ('xpath', "//*[@id='amenities' and self::div]/following-sibling::div//*[@datalabel='AMENITIES_CLUSTER'][2]")
2026-05-18 13:57:04 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:57:05 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-18 13:57:09 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:57:10 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:57:10 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:57:11 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:57:11 | INFO     | HomePage | Opening URL: https://www.99acres.com/
