2026-05-20 14:02:20 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 14:02:24 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:02:28 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-20 14:02:28 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:02:30 | INFO     | HomePage | Hovered on login icon: ('xpath', "//i[contains(@class,'icon_userWhite') and contains(@class,'theader__dot')]")
2026-05-20 14:02:30 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[contains(text(),'LOGIN / REGISTER') or contains(text(),'Login / Register') or contains(text(),'LOGIN/REGISTER') or contains(text(),'Login/Register')]")
2026-05-20 14:02:31 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//input[@data-for='phnNumber']")
2026-05-20 14:02:37 | INFO     | LoginPage | Clicked available locator: ('xpath', "//button[normalize-space()='Continue']")
2026-05-20 14:02:41 | INFO     | LoginPage | Mobile number submitted. Pausing for 60 seconds to allow manual OTP entry. No further actions will run during this wait.
2026-05-20 14:03:41 | INFO     | LoginPage | Manual OTP wait completed. Verifying whether login has completed successfully.
2026-05-20 14:03:41 | INFO     | LoginPage | Login success confirmed. Waiting 20 seconds for the post-login page to stabilize.
2026-05-20 14:04:01 | INFO     | LoginPage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:04:01 | INFO     | LoginPage | Post-login stabilization wait completed. E2E flow can continue.
2026-05-20 14:04:03 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-20 14:04:03 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
2026-05-20 14:04:04 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:04:08 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '/html/body/div[1]/div/div/div[4]/div[2]/div/div[2]/div/div[2]/div/div[1]')
2026-05-20 14:04:09 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_min_list"]/li[5]')
2026-05-20 14:04:22 | INFO     | SearchResultsPage | Requested max-budget dropdown XPath was unavailable; using visible max-budget control.
