2026-05-18 11:03:18 | INFO     | pytest | Starting browser: chrome
2026-05-18 11:03:29 | INFO     | pytest | Closing browser
2026-05-18 11:03:32 | INFO     | pytest | Starting browser: chrome
2026-05-18 11:03:33 | INFO     | pytest | Closing browser
2026-05-18 11:03:36 | INFO     | pytest | Starting browser: chrome
2026-05-18 11:03:44 | INFO     | pytest | Closing browser
2026-05-18 11:03:47 | INFO     | pytest | Starting browser: chrome
2026-05-18 11:04:02 | INFO     | pytest | Closing browser
2026-05-18 11:04:04 | INFO     | pytest | Starting browser: chrome
2026-05-18 11:05:38 | INFO     | pytest | Closing browser
