2026-05-18 13:23:58 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:24:05 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 13:24:05 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:24:05 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 13:24:07 | INFO     | LoginPage | Paused for 6 seconds before entering mobile number.
2026-05-18 13:24:13 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[1]/div/div/input")
2026-05-18 13:24:13 | INFO     | LoginPage | Paused for 6 seconds after entering mobile number.
2026-05-18 13:24:20 | INFO     | LoginPage | Clicked available locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[2]/button")
2026-05-18 13:24:20 | INFO     | LoginPage | Paused for 60 seconds so OTP can be entered manually.
2026-05-18 13:25:20 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:25:21 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:25:21 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:25:21 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:25:21 | INFO     | HomePage | Opening URL: https://www.99acres.com/
