2026-05-18 13:37:55 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:01 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 13:38:02 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:38:02 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 13:38:04 | INFO     | LoginPage | Paused for 1 seconds before entering mobile number.
2026-05-18 13:38:05 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[1]/div/div/input")
2026-05-18 13:38:05 | INFO     | LoginPage | Paused for 1 seconds after entering mobile number.
2026-05-18 13:38:12 | INFO     | LoginPage | Clicked available locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[2]/button")
2026-05-18 13:38:12 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:18 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:38:18 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:38:18 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 13:38:19 | INFO     | LoginPage | Paused for 1 seconds before entering mobile number.
2026-05-18 13:38:20 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[1]/div/div/input")
2026-05-18 13:38:20 | INFO     | LoginPage | Paused for 1 seconds after entering mobile number.
2026-05-18 13:38:26 | INFO     | LoginPage | Clicked available locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[2]/button")
2026-05-18 13:38:27 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:33 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:38:33 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:38:33 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 13:38:34 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:38 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:38:38 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:38:38 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:38 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:38:39 | INFO     | HomePage | Opening URL: https://www.99acres.com/
