2026-05-19 13:35:08 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-19 13:35:10 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 13:35:14 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-19 13:35:14 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 13:35:15 | INFO     | HomePage | Hovered on login icon: ('xpath', "//i[contains(@class,'icon_userWhite') and contains(@class,'theader__dot')]")
2026-05-19 13:35:15 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[contains(text(),'LOGIN / REGISTER') or contains(text(),'Login / Register') or contains(text(),'LOGIN/REGISTER') or contains(text(),'Login/Register')]")
2026-05-19 13:35:16 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//input[@data-for='phnNumber']")
2026-05-19 13:35:22 | INFO     | LoginPage | Clicked available locator: ('xpath', "//button[normalize-space()='Continue']")
2026-05-19 13:35:26 | INFO     | LoginPage | Paused for 60 seconds so OTP can be entered manually.
2026-05-19 13:36:29 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-19 13:36:29 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
2026-05-19 13:36:29 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-19 13:36:34 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '/html/body/div[1]/div/div/div[4]/div[2]/div/div[2]/div/div[2]/div/div[1]')
2026-05-19 13:36:36 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_min_list"]/li[5]')
2026-05-19 13:36:48 | INFO     | SearchResultsPage | Requested max-budget dropdown XPath was unavailable; using visible max-budget control.
2026-05-19 13:36:49 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', "//*[contains(@class, 'bdf__maxValue') and normalize-space()='No max']")
2026-05-19 13:36:49 | INFO     | SearchResultsPage | Clicked available locator: ('xpath', '//*[@id="lf_budget_max_list"]/li[11]')
