2026-05-18 11:14:40 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 11:14:46 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 11:14:46 | INFO     | HomePage | Clicked available locator: ('css selector', "[data-label='USER_PROFILE_DROPDOWN']")
2026-05-18 11:14:46 | INFO     | HomePage | Clicked available locator: ('css selector', "[data-label='LR.INITIATE']")
2026-05-18 11:14:54 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 11:15:00 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 11:15:04 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 11:15:10 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 11:15:12 | INFO     | HomePage | Clicked available locator: ('id', 'searchform_search_btn')
2026-05-18 11:15:16 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 11:15:21 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 11:15:23 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-18 11:15:25 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
