2026-05-20 14:34:31 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 14:34:39 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:34:44 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-20 14:34:45 | INFO     | HomePage | Hovered on login icon: ('xpath', "//i[contains(@class,'icon_userWhite') and contains(@class,'theader__dot')]")
2026-05-20 14:34:45 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[contains(text(),'LOGIN / REGISTER') or contains(text(),'Login / Register') or contains(text(),'LOGIN/REGISTER') or contains(text(),'Login/Register')]")
2026-05-20 14:34:52 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 14:34:59 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:35:05 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-20 14:35:05 | INFO     | HomePage | Hovered on login icon: ('xpath', "//i[contains(@class,'icon_userWhite') and contains(@class,'theader__dot')]")
2026-05-20 14:35:05 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[contains(text(),'LOGIN / REGISTER') or contains(text(),'Login / Register') or contains(text(),'LOGIN/REGISTER') or contains(text(),'Login/Register')]")
2026-05-20 14:36:42 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 14:36:46 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:36:52 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-20 14:36:54 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-20 14:36:54 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
2026-05-20 14:37:03 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-20 14:37:06 | INFO     | HomePage | Page loaded completely: https://www.99acres.com/
2026-05-20 14:37:10 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-20 14:37:12 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-20 14:37:13 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
