2026-05-18 12:54:45 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 12:54:57 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 12:54:57 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 12:54:57 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 12:55:01 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 12:55:08 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 12:55:08 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 12:55:08 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 12:56:14 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 12:56:20 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 12:56:24 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 12:56:30 | INFO     | HomePage | Clicked available locator: ('xpath', "//button[normalize-space()='Okay' or normalize-space()='OK']")
2026-05-18 12:56:32 | INFO     | HomePage | Clicked available locator: ('id', 'searchform_search_btn')
2026-05-18 12:56:35 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 12:56:40 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 12:56:42 | INFO     | HomePage | Clicked available locator: ('xpath', "//*[@id='suggestions_custom']/li[@title='Mumbai']")
2026-05-18 12:56:45 | INFO     | HomePage | Clicked available locator: ('xpath', '//*[@id="searchform_search_btn"]')
