2026-05-18 13:17:25 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:17:31 | INFO     | HomePage | Cookie confirmation was not shown.
2026-05-18 13:17:32 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[1]/div[2]/div[2]/div[6]/div[1]/i')
2026-05-18 13:17:33 | INFO     | HomePage | Clicking element: ('xpath', '/html/body/div[1]/div/div[2]/div[2]/div[2]/div[6]/div[2]/div[1]/div[1]')
2026-05-18 13:17:35 | INFO     | LoginPage | Entering mobile number using locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[1]/div/div/input")
2026-05-18 13:17:36 | INFO     | LoginPage | Paused for 6 seconds after entering mobile number.
2026-05-18 13:17:43 | INFO     | LoginPage | Clicked available locator: ('xpath', "//*[@id='app']/div/div[7]/div[2]/div[1]/div/div/form/div[2]/button")
2026-05-18 13:17:43 | INFO     | LoginPage | Paused for 60 seconds so OTP can be entered manually.
2026-05-18 13:18:43 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:18:43 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:18:43 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:18:44 | INFO     | HomePage | Opening URL: https://www.99acres.com/
2026-05-18 13:18:44 | INFO     | HomePage | Opening URL: https://www.99acres.com/
